VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
UXs3eq68ZjE,320,325,588702,unverified,48,Slovene,Moški meša mleko in riž v loncu.
1Dty_eGY9Ec,123,133,649387,unverified,49,Portuguese,Uma mulher está maquiando um homem.
gtixLEvO2Us,0,6,588702,unverified,36,Slovene,Ženska pleše v lokalu.
muI1BFsdbdo,33,45,588702,unverified,46,Slovene,Atleti tečejo na sto metrov.
mtrCf667KDk,134,176,588702,unverified,66,Slovene,Ženska z nožem olupi papajo.
x8Ul09tk6zk,0,8,968828,unverified,54,German,Ein Basketballspieler wirft den Ball aus dem Stand in den Korb.
pzq5fPfsPZg,145,160,588702,unverified,247,Slovene,Dve punci se lovita po dnevni sobi.
wkgGxsuNVSg,34,41,889068,unverified,47,Turkish,Çocuk olta ile yakaladığı balıktan kaçıyor.
VahnQw2gTQY,322,327,649387,unverified,30,Portuguese,Um homem está picando cebola.
Je3V7U5Ctj4,504,511,588702,unverified,60,Slovene,Moški naseklja čebulo z sekljalno napravo.
p69Q8lTkZTc,21,29,588702,unverified,82,Slovene,"Moški na cesti štopa avto, ki mu ne ustavi."
7EOqi_6rnkg,36,44,588702,unverified,88,Slovene,Moški v kostumu orangutana razgraja po trgovini.
R0e8ojL0vcc,8,14,649387,unverified,79,Portuguese,Homem cortando uma fatia de bolo.
bDoCQEwghZU,201,211,889068,unverified,56,Turkish,İki genç telefonda konuşuyorlar.
qew09qQgMAg,22,27,588702,unverified,45,Slovene,Moški se plazi po kolenih po ulici.
ulPvRmNfXK4,96,100,907741,unverified,50,Turkish,Çocuk akrobatik hareketler yapıyor.
Tm1HjqK0ABg,9,15,649387,unverified,39,Portuguese,Um homem anda de skate pela cidade.
TFJ6oR89Vb8,90,107,588702,unverified,56,Slovene,Nekdo v ponvi pripravlja umešana jajca.
iUYWdCxvJCI,2,14,588702,unverified,50,Slovene,Majhen otrok se igra v dnevni sobi.
vpR0L3sIvoo,15,49,588702,unverified,87,Slovene,Mačka skače in nekaj lovi po stanovanju.
m1NR0uNNs5Y,224,230,588702,unverified,54,Slovene,Ženska z nožem nareže rdečo papriko na rezine.
HmVPxs4ygMc,44,53,588702,unverified,56,Slovene,Nekdo pretrga papir z rokami.
lFdg5CWMTt0,24,28,588702,unverified,66,Slovene,Moški se s kladivom udari po prstu.
8MVo7fje_oE,153,158,588702,unverified,191,Slovene,Moški strese špagete iz posode na krožnik.
m1NR0uNNs5Y,123,129,588702,unverified,40,Slovene,Ženska z nožem naseklja čebulo.
HAjwXjwN9-A,16,24,588702,unverified,49,Slovene,Ženske v krogu rolajo na rolerski stezi.
KPPCwmU5OHQ,467,472,588702,unverified,65,Slovene,Moški strese narezano zelenjavo v lonec z juho.
_O9kWD8nuRU,45,49,588702,unverified,70,Slovene,Moški olupi krompir.
m1c04pCYGxA,57,64,862064,unverified,25,Portuguese,Mulher escala parede
nZSFn51l3hc,480,485,588702,unverified,42,Slovene,Moški z nožem prereže velik kos mesa.
qeKX-N1nKiM,0,5,588702,unverified,31,Slovene,Ženska poliva omako po hrani na krožniku.
zTn-nNj5Bng,8,19,588702,unverified,63,Slovene,Jahalec jaha konja.
NoCgvH4xZHo,68,74,588702,unverified,47,Slovene,Ženska obrača morske rakce v ponvi.
jmoT2we_rqo,0,5,371740,unverified,68,Spanish,Un hombre ensestando una canasta
eVSQiPbepXg,83,93,589431,unverified,37,Serbian,Žena sipa kafu u šolju i stavlja šećer.
pW9DFPqoIsI,26,50,862064,unverified,66,Portuguese,Homem mostra novos auscultadores que recebeu de graça
SzEbtbNSg04,71,93,588702,unverified,62,Slovene,Moški z nožem zdrobi in naseklja česen.
Mutb8BHFvzk,15,20,588702,unverified,44,Slovene,Nekdo razpolovi jabolko z rokami.
hJFBXHtxKIc,310,315,588702,unverified,50,Slovene,Moški navije špagete na vilico.
PqvKNqkGI9o,47,52,588702,unverified,79,Slovene,Moški se stepejo v sobi.
V6Fxclwdfxc,1,11,968828,unverified,42,German,Ein Papagei spielt tot.
nBFhvrAOFqY,23,29,588702,unverified,53,Slovene,Opica se pelje na avtobusu.
1QVn0FffExM,14,24,588702,unverified,45,Slovene,Lev leži v travi in se oblizuje.
z_qf7tOnHVg,81,89,649387,unverified,76,Portuguese,Um homem comendo uma banana.
TZ860P4iTaM,15,28,588702,unverified,41,Slovene,Mačka igra na klavir.
zS50h-a8RTg,3,9,588702,unverified,310,Slovene,Moški skoči v bazen.
PCXHuseKwDc,68,76,588702,unverified,42,Slovene,Ženska navija nitko na pletilke.
WPG-BIWOrG4,755,761,588702,unverified,74,Slovene,Moški skuša prerezati zmrznjeno salomo.
q7pOFn8s4zc,263,273,588702,unverified,47,Slovene,Moški in ženska plešeta objeta.
PeUHy0A1GF0,62,66,588702,unverified,35,Slovene,Ženska z nožem nareže slanino.
L6dEUQ6WiHY,171,186,588702,unverified,58,Slovene,Moški popije ribico v kozarcu.
Cx1We6GX4IM,0,8,199932,unverified,33,Portuguese,Um cachorro está falando mamãe
04Gt01vatkk,308,321,862064,unverified,22,Portuguese,Mulher corta vegetais
ab9EVXlohHg,33,40,675312,unverified,35,Russian,Парень режет бумагу мечем.
IpHJffM3G1c,439,446,588702,unverified,56,Slovene,Moški maže maslo na kruh z nožem.
oG6LLGi_n48,51,55,588702,unverified,64,Slovene,Fant pade s kolesom čez betonsko ograjo.
YmXCfQm0_CA,140,156,588702,unverified,64,Slovene,Moški po gozdu vleče za sabo ustreljeno srno.
rlQ2kW-FvMk,66,79,588702,unverified,88,Slovene,Ženska televadi z inštruktorjem.
_7V-7cs1pNA,269,275,588702,unverified,70,Slovene,Punčke se igrajo s kolebnico na dvorišču.
IBgsLmDcL78,80,84,588702,unverified,70,Slovene,Moški doda kose masla v posodo mešalnika.
Sj6GSmDpNDw,0,12,588702,unverified,49,Slovene,Plesalci plešejo na plesišču.
UhI-p6AysWY,25,30,588702,unverified,84,Slovene,Mačka se oblizuje po smrčku.
C12BRGGcd5E,101,117,588702,unverified,56,Slovene,Ženska si umiva roke in govori v kamero.
nTasT5h0LEg,40,43,588702,unverified,51,Slovene,Mačka liže dojenčka po obrazu.
nq4hG6qgyPs,184,195,649387,unverified,36,Portuguese,Um homem está fatiando pão.
sZf3VDsdDPM,107,114,588702,unverified,38,Slovene,Moški in ženska jesta za mizo.
1dYpcVv6n3Y,0,18,588702,unverified,65,Slovene,Dojenček pleše ko gleda plesalke na televiziji.
kEGmZDpZ_RE,295,330,588702,unverified,81,Slovene,Nekdo z nožem in rokami olupi česen.
PeUHy0A1GF0,78,85,588702,unverified,37,Slovene,Ženska z nožem naseklja liste zelja.
Xvy21KrDv8I,0,10,588702,unverified,65,Slovene,Jazbec prileze iz luknje v zemlji.
hksxtbcS780,7,14,588702,unverified,30,Slovene,Pande se igrajo.
tYh4iDFgmEE,50,54,588702,unverified,34,Slovene,Moški igra ukalele na ulici.
nLvX-erABqY,67,72,588702,unverified,48,Slovene,Animirana zajčka se poljubita.
cwkjJrGpoaU,30,41,588702,unverified,77,Slovene,Moški z nožem odstranjuje mast iz kosa mesa.
D-K3ThvAqfo,209,213,588702,unverified,56,Slovene,Moški in ženska se peljeta na kolesu.
hW8TKz2Aea4,40,50,588702,unverified,45,Slovene,Nekdo umiva ježa v lijaku pod tekočo vodo.
IWhrWLOAin0,1,4,588702,unverified,57,Slovene,Pes vzame hrano iz hladilnika.
JnNe61UZsdM,78,88,588702,unverified,34,Slovene,Ženska pleše v sobi.
UbmZAe5u5FI,132,141,588702,unverified,46,Slovene,Ženska čisti ribo z rokami.
lfGlDg47How,110,115,984905,unverified,33,Bulgarian,Някакъв пич си отваря консерва.
9fkS7wqrzAY,13,25,588702,unverified,52,Slovene,Fant igra na čelo.
tmAX2PnRCY0,284,292,588702,unverified,45,Slovene,Moški preceja vodo iz kokosovega oreha.
0hyZ__3YhZc,388,394,588702,unverified,32,Slovene,Moški strese fižol v lonec.
06CbMa0kDr8,3,13,588702,unverified,38,Slovene,Rdeča panda je iz roke.
fd7Ky1lEPT8,40,50,588702,unverified,55,Slovene,Nekdo z nožem nareže bučko.
BefkDBj5gSw,104,109,588702,unverified,43,Slovene,Moški hodi po poti na dvorišču.
ZnLgsasu82g,71,81,588702,unverified,100,Slovene,Fant se vozi s kolesom po vrhu ograje.
bxjFqtfJlMs,18,27,588702,unverified,111,Slovene,Nekdo strese v lonček več sestavin in jih premeša.
ZYaxg5NZW_g,21,27,588702,unverified,74,Slovene,Opica sedi in grize vejico.
p6cg2jWI34M,34,42,588702,unverified,83,Slovene,Levji mladiči se igrajo.
X56XkGFe7OY,47,61,858419,unverified,47,Portuguese,Grupo de animais comendo
OxL9z2BzBnk,0,19,649387,unverified,66,Portuguese,Filhote de cachorro tenta escapar de uma banheira.
d-2C_N5anww,1,3,588702,unverified,46,Slovene,Pes teče in se zaleti v oviro.
NMlKMfiHSho,1,15,588702,unverified,137,Slovene,Mačka se drgne ob majhno stekleničko.
O9cOSO9L8Zs,1,16,588702,unverified,146,Slovene,Fant visi na vrvi in se ziba.
Ce7equ9zCxk,4,19,588702,unverified,60,Slovene,Papagaj tipka po tipkovnici telefona.
po2tcrG6KzM,2,8,588702,unverified,30,Slovene,Nekdo igra na klaviature.
eZLxohGP4IE,15,25,588702,unverified,46,Slovene,Moški z nožem reže preprogo.
LSuVRWPoHr0,0,37,713690,unverified,57,Estonian,Kokk viilutab porgandit osavalt.
Yh2N6ZtRBdU,110,120,588702,unverified,47,Slovene,Moški objema žensko v naročju na klopci.
Vg1jyL3cr60,163,186,588702,unverified,51,Slovene,Glasbeniki igrajo na odru.
IpHJffM3G1c,464,470,588702,unverified,56,Slovene,Moški posipa začimbe po kruhu namazanim z maslom.
WTf5EgVY5uU,94,98,588702,unverified,45,Slovene,Ženska posoli grah v posodici.
RiglOfJon8I,3,18,649387,unverified,61,Portuguese,Jogador de futebol ataca um bandeirinha.
gbW9f8xydks,0,10,588702,unverified,175,Slovene,Dve medvedku podobni živali se prerivata.
4PcL6-mjRNk,11,18,588702,unverified,70,Slovene,Pes se igra z avtomatom za metanje žog.
JktNQQnLblQ,4,9,588702,unverified,86,Slovene,Animacija punce ki obrača palačinko.
BVjvRpmHg0w,121,130,588702,unverified,46,Slovene,Nekdo meša meso v skledi.
E61HNXjgyqA,22,32,588702,unverified,58,Slovene,Ženska se snema v studiju na mikrofon.
HYbEf-JKZnA,13,26,588702,unverified,155,Slovene,Moški z rezilom v zamahu prereže plastenke polne vode.
hxZ-5wELSJM,0,12,649387,unverified,103,Portuguese,Dois homens disputam uma partida de tênis de mesa.
GnwKcpfr_ng,47,57,588702,unverified,257,Slovene,Novinar poroča s kraja dogajanja.
OCcy9TDRGKo,41,51,588702,unverified,47,Slovene,Nekdo z nožem nareže kruh na rezine.
klFyrnrUSck,42,46,588702,unverified,55,Slovene,Nekdo potrese začimbe po zrezku.
kBMsuhDvg88,45,64,588702,unverified,89,Slovene,Skupina ljudi formira človeško piramido.
kWLNZzuo3do,167,181,588702,unverified,66,Slovene,Ženska marinira morske sadeže.
UXs3eq68ZjE,49,54,588702,unverified,106,Slovene,Moški vlije paradižnikovo omako iz pločevinke v lonec.
yPNFVj-pISU,105,115,588702,unverified,76,Slovene,Moški v maski štopa avto ob cesti.
Qjbcibrv3L0,26,32,588702,unverified,85,Slovene,Vojaško letalo izvaja akrobacije v preletu.
cUW_bXll6YM,390,395,588702,unverified,66,Slovene,Moški vlije olje čez paradižnik v posodi.
6QbhfbLUtQs,13,23,649387,unverified,74,Portuguese,Mulher tem tinta verde caindo sobre sua cabeça.
Puv_4NtflqE,26,34,588702,unverified,35,Slovene,Ženska vlije olje v ponev.
9Q0JfdP36kI,19,27,588702,unverified,69,Slovene,Nekdo z nožem in škarjami odstranjuje kožo iz mesa.
m1NR0uNNs5Y,192,198,588702,unverified,39,Slovene,Ženska z nožem naseklja česen.
jTnrm338_KY,34,42,588702,unverified,89,Slovene,Ženska z roko prime kuščarja in ga da v posodo.
akXjIEoecNs,2,12,588702,unverified,33,Slovene,Moški igra na klaviature.
c2MwqFYVE7A,40,45,588702,unverified,62,Slovene,Tarčo zadevajo naboji.
jPBxl9gFqNY,110,117,588702,unverified,32,Slovene,Moški zliva olje v ponev.
64Xn9edeWRA,0,11,588702,unverified,127,Slovene,Mačka skoči in se zavrti na stropnem ventilatorju.
hoinj6vyQ2g,8,16,588702,unverified,33,Slovene,Moški igra na kitaro.
-_hbPLsZvvo,269,275,588702,unverified,54,Slovene,Ženska cvre koščke hrane in jih pobira iz lonca.
g2IYQq7IkXc,23,32,588702,unverified,56,Slovene,Severni medved napade mrože.
e4QGnppJ-ys,6,14,649387,unverified,50,Portuguese,Um homem fazendo manobras com seu skate.
rl1rVk_xIOs,1,16,588702,unverified,74,Slovene,Fantek pleše na plesišču.
EPgQ9QwbsLE,16,23,589431,unverified,28,Serbian,"Žaba grize čoveka za prst, koji se igra sa njom."
e996zZ0uV_A,68,72,588702,unverified,47,Slovene,Fanta si podajata žogice na vrtu.
UI3Cbj9fbxQ,2,23,235236,unverified,79,Russian,Женщина пытается поменять проколотое колесо на большом автомобиле.
hJFBXHtxKIc,163,168,588702,unverified,44,Slovene,Moški posipa začimbe po klobasah v loncu.
tn1d5DmdMqY,15,28,588702,unverified,40,Slovene,Moški igra na klasično kitaro.
8MVo7fje_oE,180,185,588702,unverified,59,Slovene,Moški navije špagete na vilico in jih poje.
AQhiE_NL6yY,91,101,588702,unverified,73,Slovene,Moški drži narazen dva fantka ki se hočeta stepsti.
yOnRm3TP6hM,0,12,649387,unverified,44,Portuguese,Um filhote de cachorro andando para trás.
DN7jwyL1Xgg,1,19,588702,unverified,108,Slovene,Raketoplan leti visoko nad zemljo.
2MCpA01Sn_c,75,82,588702,unverified,54,Slovene,Srna preskoči ograjo na vrtu.
sRKQfxxEP4M,117,125,588702,unverified,38,Slovene,Skupina žensk pleše na trgu.
G3aJaADfFiE,210,216,588702,unverified,34,Slovene,Dve ženski se ponoči peljeta v avtu.
Z3m9V8qPXhQ,13,24,649387,unverified,44,Portuguese,Um homem está tocando bateria.
Ow_o78zjo14,42,57,588702,unverified,46,Slovene,Gorila igra na bobne.
tcxhOGyrCtI,15,21,588702,unverified,35,Slovene,Mačka gre proti kameri.
5U3xz9Ovmhk,258,265,588702,unverified,42,Slovene,Moški obriše rob posode z krpo.
J8cP93yG1Ao,14,24,588702,unverified,53,Slovene,Dva avta na daljinsko upravljanje dirkata po stezi.
BefkDBj5gSw,233,240,588702,unverified,38,Slovene,Moški se spušča s kolesom po travniku.
DDtX5a-OgLQ,1,15,649387,unverified,40,Portuguese,Um homem está tocando violão.
77iDIp40m9E,126,131,649387,unverified,56,Portuguese,Um cachorro está andando de skate.
AE9UaQwum8c,0,10,588702,unverified,49,Slovene,Nekdo boža opici podobno žival.
TZ860P4iTaM,10,24,588702,unverified,27,Slovene,Mačka igra klavir.
BOv-2HzNPaA,7,12,588702,unverified,44,Slovene,Pes se spušča po vodnem toboganu.
Je3V7U5Ctj4,956,961,588702,unverified,151,Slovene,Moški pobere pečeno meso iz pekača v plastično posodo.
6t0BpjwYKco,105,110,588702,unverified,53,Slovene,Ženska strese čebulo v ponev in jo popraži.
0lh_UWF9ZP4,191,197,588702,unverified,34,Slovene,Ženska z nožem nareže meso.
xxHx6s_DbUo,182,186,588702,unverified,49,Slovene,Moškemu z macolo razbijajo ploščo na trebuhu.
_sJ_09Mf1HY,49,72,649387,unverified,42,Portuguese,Um homem faz malabarismo com uma bola de futebol.
zHy7pM0U49w,103,109,588702,unverified,51,Slovene,Moški z nožem prereže čebulo na pol.
jxdubZzQrio,33,46,588702,unverified,42,Slovene,Moški razgrne testo po pekaču.
xSmfK498DjI,1,20,588702,unverified,58,Slovene,Ženska se igra z zložljivim nožem.
ACOmKiJDkA4,23,30,260184,unverified,38,German,Jemand befüllt eine Tefal Pfanne mit Reis.
nLz0QuerH1c,8,15,588702,unverified,52,Slovene,Nekdo premika mački tace pred kamero.
Ms3QdGIzltU,10,20,588702,unverified,37,Slovene,Hrček je hrano na tleh.
C9LHk0AJI7U,196,205,588702,unverified,49,Slovene,Moški gnete testo z rokami.
hJFBXHtxKIc,225,230,588702,unverified,51,Slovene,Moški vlije paradižnikovo omako iz pločevinke v lonec.
EwTZ2xpQwpA,14,21,588702,unverified,48,Slovene,Moški govori pred mikrofonom.
bSIjZ75a50s,286,304,713690,unverified,132,Estonian,Mees kaunistab torti maasikatega
DBvSfds3FH4,84,88,588702,unverified,35,Slovene,Ženska valja testo z valjarjem.
IhwPQL9dFYc,24,30,588702,unverified,35,Slovene,Ženska zavije tofu v papir.
8VUbN3hkdBo,36,50,588702,unverified,52,Slovene,Punčka zaliva rože.
fcvW1vr8hAs,96,102,588702,unverified,44,Slovene,Moški drži kitaro in boža dva psa.
0lh_UWF9ZP4,165,170,588702,unverified,43,Slovene,Ženska v vreli vodi skuha morska nabodala.
xy9LLUUZ6ic,50,60,588702,unverified,87,Slovene,Nekdo hitro tipka na stenograf.
6mYnZbIwcNo,10,16,968828,unverified,53,German,Eine Person schreibt auf einer Computertastatur.
DIGIvSOLTIE,24,30,588702,unverified,39,Slovene,Skupina žensk se pogovarja in smeje.
JhCvLmf9yr0,46,50,588702,unverified,65,Slovene,Ženska z nožem odreže rezino limone.
CgWYN5e9K10,30,62,588702,unverified,63,Slovene,Mačka opravlja veliko potrebo na straniščni školjki.
JnNe61UZsdM,42,51,588702,unverified,45,Slovene,Ženska si natoči pijačo iz steklenice.
0lh_UWF9ZP4,157,160,588702,unverified,35,Slovene,Ženska dela ribja nabodala.
229NvV0SRHw,0,5,584478,unverified,66,Portuguese,Uma criança a beber com uma palhinha.
0wutCy2ZGOQ,4,10,588702,unverified,83,Slovene,Otroci in odrasli igrajo ameriški nogomet na igrišču.
GEXqMH8I3_w,14,18,588702,unverified,39,Slovene,Fantek pade ko poskuša brcniti žogo.
UgUFP5baQ9Y,0,7,588702,unverified,36,Slovene,Tri ženske plešejo na odru.
R8FDJgVW3Vc,0,4,588702,unverified,146,Slovene,Ženska tapka z prsti po mizi.
LLHUB8ciPrc,0,13,588702,unverified,54,Slovene,Igralci kriketa igrajo na igrišču.
YAud4eS3DoA,54,65,510157,unverified,30,Chinese,將麵粉用桿麵棍桿平
clKtfGBVI1I,15,28,588702,unverified,110,Slovene,Moški govori na televiziji.
NjblUomxFQo,100,108,588702,unverified,49,Slovene,Ženski zmešata sestavine v mešalniku.
vloe_60s_dk,0,9,588702,unverified,44,Slovene,Nekdo strelja s puško.
EqOGzNkekMk,5,15,588702,unverified,39,Slovene,Mišičast moški dviguje uteži.
UXs3eq68ZjE,246,250,588702,unverified,35,Slovene,Moški zlije vodo v lonec.
HJHPB_Y8GZE,259,263,588702,unverified,62,Slovene,Mačka tepe psa.
5CU2JhYM8tY,14,45,862064,unverified,45,Portuguese,Criança dança
a0g7wtBkS98,34,42,588702,unverified,183,Slovene,Punca skoči iz skale v vodo.
E6sXN-5IgHs,0,8,588702,unverified,220,Slovene,Moški steče na cesto in začne moliti.
N5wsl86P37Q,1,15,588702,unverified,46,Slovene,Nekdo igra na klaviature.
qeKX-N1nKiM,74,77,588702,unverified,36,Slovene,Ženska nareže bučo na rezine.
eZLxohGP4IE,190,201,588702,unverified,56,Slovene,Moški z lesenim kolom zabija rezilo noža v les.
f9_bP219ehQ,63,70,649387,unverified,36,Portuguese,Um homem fala ao microfone.
s9TklvyLFyI,177,191,588702,unverified,72,Slovene,Ženska nese pekač z pecivom v pečico.
9HTUcMjWB3g,143,151,713690,unverified,71,Estonian,Sibula lõikumisõpetus
Uc63MFVwfrs,355,372,588702,unverified,59,Slovene,Nekdo z nožem nareže kuhan krompir na kose.
lKADopH3qFY,0,10,588702,unverified,80,Slovene,Mačka se igra z dihurjem.
O9yLRzpPp44,167,190,588702,unverified,57,Slovene,Ženska si šminka ustnice.
zSPBC8EO6dY,64,73,588702,unverified,51,Slovene,Moški z rokami premika športno letalo.
gyOVZz7kXyM,1,10,588702,unverified,41,Slovene,Moški češe mačko po trebuhu.
Jxw16bqzVqE,18,28,588702,unverified,63,Slovene,Panda je bambusove veje.
tHLiYTS9Iz8,1,16,588702,unverified,64,Slovene,Dva moška trenirata borilno veščino.
6t0BpjwYKco,142,151,588702,unverified,64,Slovene,Ženska strese zelenjavo v ponev in jo premeša.
4yYapi-5QYQ,33,57,649387,unverified,38,Portuguese,Um homem faz truques com cartas de baralho.
0M-PyX2DbZc,25,31,588702,unverified,61,Slovene,Moški pleše pred dvema moškima.
LVHEDAK3X1s,0,16,588702,unverified,48,Slovene,Moški pleše na cesti.
1Sp2__RCT0c,11,15,588702,unverified,83,Slovene,Raketa eksplodira v zraku.
cUW_bXll6YM,462,469,588702,unverified,155,Slovene,Moški z nožem prereže paradižnik na pol.
t8Nf1MK7lts,0,10,588702,unverified,49,Slovene,Moški pregleduje vojake v vojašnici.
_OBlgSz8sSM,15,32,588702,unverified,127,Slovene,Otrok da prst v usta dojenčku in ta ga ugrizne.
UbmZAe5u5FI,101,110,588702,unverified,48,Slovene,Ženska položi ribo na električni žar.
Puh1n8DTKw8,2,9,649387,unverified,65,Portuguese,Um bebê andando dentro de uma casa.
NNYLo1OeZ-Q,48,54,588702,unverified,39,Slovene,Ženska krtači kumaro pod tekočo vodo.
NFxWwI0J3As,78,84,588702,unverified,35,Slovene,Ženska jezdi na konju.
sb1dX5xAFvk,10,17,588702,unverified,63,Slovene,Tiger se sprehaja v kletki.
IAvBB2lv8iw,142,148,429648,unverified,35,Spanish,Un hombre disfrazado de vaquero apunta con un revólver
NVGGgncVq-4,12,20,588702,unverified,53,Slovene,Otroci se igrajo na travniku pred stanovanjskimi bloki.
5P6UU6m3cqk,57,75,713690,unverified,364,Estonian,Beebi naerab korduvalt
otLEUwHao_E,140,151,588702,unverified,49,Slovene,Moški poje v mikrofon na odru.
LwicaralvS0,90,104,588702,unverified,60,Slovene,Moški pije kavo v restavraciji.
uJPupV4oLZ0,4,12,649387,unverified,48,Portuguese,Um pequeno sapo parado na palma da mão de um homem.
XzCcRzEa83U,39,46,588702,unverified,85,Slovene,Gos steče za moškim in ga ugrizne v zadnjico.
0IDJG0q9j_k,1,24,588702,unverified,118,Slovene,Moški se pelje na lezi kolesu po kolesarskem ovalu.
wn9rDTZj-m4,8,18,588702,unverified,105,Slovene,Punčka igra na violino.
Ugb_uH72d0I,8,17,588702,unverified,40,Slovene,Moški igra na bas kitaro.
e-j59PqJjSM,163,173,588702,unverified,77,Slovene,Moški nareže čebulo.
xOQn1z_oWDY,30,39,649387,unverified,27,Portuguese,Uma pessoa está desenhando.
UXs3eq68ZjE,209,214,588702,unverified,39,Slovene,Moški nalije tekočino v žlico.
0hyZ__3YhZc,289,295,588702,unverified,38,Slovene,Moški strese nasekljano zelenjavo v lonec.
1qV4wfjTYIo,151,164,808996,unverified,190,Portuguese,Um gato tenta tirar uma palhinha da taça da água
xfRIRSWy0y0,10,20,588702,unverified,69,Slovene,Moški strojno orje njivo.
bSrpvMSuhPM,17,31,858419,unverified,50,Portuguese,Uma mulher e um homem de séculos passados conversando
0k1Ak8aTMVI,4,12,588702,unverified,134,Slovene,"Dva mačka prideta do ovire, eden jo preskoči, drugi pa prepleza."
bQJQGoJF7_k,145,153,588702,unverified,49,Slovene,Moški polaga kose mesa v plastično vrečko.
zr9OeyfLPPY,4,9,588702,unverified,90,Slovene,Plastičen morski pes plava v banji polni rdeče vode.
TXabUVUxJqI,22,31,588702,unverified,77,Slovene,Moški telovadi na fitnes napravi.
50O8tEyWg1Y,24,47,588702,unverified,53,Slovene,Moški skoči z mosta v vodo.
KrBeBabazDU,15,20,588702,unverified,63,Slovene,Ženska odloži slušalko.
HN-ccxID8IM,3,10,588702,unverified,96,Slovene,Lemur sedi na tleh in gleda okoli sebe.
0hyZ__3YhZc,352,356,588702,unverified,78,Slovene,Moški zlije paradižnikovo omako po zelenjavi v loncu.
xxHx6s_DbUo,82,86,588702,unverified,28,Slovene,Moški pleza po vrvi.
m1NR0uNNs5Y,273,280,588702,unverified,48,Slovene,Ženska z nožem naseklja rdečo papriko.
WTf5EgVY5uU,121,135,588702,unverified,57,Slovene,Ženska v ponvi popraži česen in čebulo.
fMFvOgb4k6E,35,43,588702,unverified,52,Slovene,Ženska v kopalkah okopava vrt.
JXSkYkiKO0I,112,116,588702,unverified,57,Slovene,Bobnar igra na bobne.
0hyZ__3YhZc,302,307,588702,unverified,45,Slovene,Moški premeša sesekljano zelenjavo v loncu.
wpUT0DNB3qs,9,19,588702,unverified,56,Slovene,Opici podobna žival sedi na brisači in je hrano.
Ixw6wmoC_xg,116,126,588702,unverified,64,Slovene,Ženska postavi otroka v smetnak.
nq4hG6qgyPs,370,377,588702,unverified,92,Slovene,Moški meša čebulo v ponvi.
6FmN22YcVVE,11,18,588702,unverified,35,Slovene,Punca igra na flavto.
dmyz_f8Sx14,56,66,588702,unverified,107,Slovene,Moški ob znaku skočijo v bazen.
O_Pst-uryQI,1,14,588702,unverified,36,Slovene,Ženska umira moškemu v naročju.
xGdoi3W3Z4o,2,40,588702,unverified,76,Slovene,Punčka pleše v dnevni sobi.
0hyZ__3YhZc,341,348,588702,unverified,64,Slovene,Moški z žlico posipa začimbe po zelenjavi v loncu.
kEGmZDpZ_RE,352,370,812066,unverified,61,Turkish,Biri sarımsak doğruyor.
D1tTBncIsm8,841,848,588702,unverified,176,Slovene,Nekdo z gorilnikom zažiga fotoaparata.
uy0HNWto0UY,18,25,588702,unverified,44,Slovene,Moški vstane iz postelje.
3opDcpPxllE,50,66,588702,unverified,87,Slovene,Policija lovi voznika ki vozi vzvratno.
1hPxGmTGarM,9,19,588702,unverified,43,Slovene,Mačka jezno mijavka v kletki.
WTf5EgVY5uU,76,83,588702,unverified,52,Slovene,Ženska nareže jušno kocko z nožem.
4DVsKrdXaUs,4,12,588702,unverified,47,Slovene,Motorista povozi avto.
B-Lsf7ZKf5c,10,25,588702,unverified,72,Slovene,Moški z bencinom poliva taborni ogenj.
yBK02O1Oewc,20,35,588702,unverified,80,Slovene,Dva moška delata preste in jih polagata na pekač.
nHZsE7T7hwI,13,23,588702,unverified,68,Slovene,Nekdo riba krompir v skledo.
1qxMJLkHDLw,0,9,588702,unverified,52,Slovene,Moški biča privezanega moškega.
gGDtPJzh_0s,30,45,588702,unverified,121,Slovene,Nekdo namaže kos kruha z omako.
5l6acVf12S4,7,13,588702,unverified,33,Slovene,Pes teče po ulici.
j2Dhf-xFUxU,20,29,588702,unverified,46,Slovene,Nekdo z nožem nareže paradižnik na rezine.
j7xz1nos-xc,10,20,588702,unverified,28,Slovene,Fantek igra na klavir.
rw9h_574HxE,59,66,649387,unverified,48,Portuguese,Um casal andando e conversando em um campo.
KFt5Zz5Mwlo,12,30,294030,unverified,69,Spanish,Una persona esta jugando con el gato en el trampolin.
6r5DmFa5ZR8,51,58,588702,unverified,44,Slovene,Dve lisici jesta iz krožnika na dvorišču.
zv2RIbUsnSw,335,341,588702,unverified,130,Slovene,Žensko s posteljo peljejo po hodniku v bolnici.
-Cv5LsqKUXc,71,76,713690,unverified,25,Estonian,Jahu puistamine läbi sõela
VahnQw2gTQY,298,305,588702,unverified,59,Slovene,Moški z nožem nareže papriko na rezine.
uxEhH6MPH28,69,85,588702,unverified,56,Slovene,Nekdo v posodi začini kose piščanca.
2FLsMPsywRc,45,63,510157,unverified,58,Chinese,將魚在鍋中煎，之後盛盤中
NUYu9c9XsgY,7,21,588702,unverified,56,Slovene,Nekdo hitro tipka na tipkovnico.
hJFBXHtxKIc,286,291,588702,unverified,42,Slovene,Moški strese testenine iz posode v krožnik.
uVPnDJKt1M0,0,6,588702,unverified,69,Slovene,Avto se pelje navzdol po hribu.
